1.879461,-0.516224,0.9896002411842346
4.057578,-5.896038,0.8196396231651306
8.90521,-3.666078,0.9933118224143982
-3.647456,9.918248,-0.4709607660770416
-4.016392,-0.235803,0.8133329153060913
4.299436,-9.198221,0.9802163243293762
1.072666,-0.281213,0.832249641418457
-5.591264,-2.724633,-0.17445877194404602
-0.305066,-7.190451,-0.5207548141479492
-7.906014,2.176363,-0.8016621470451355
-8.874548,8.840065,0.22068557143211365
-6.726046,8.737961,0.7194945216178894
-3.344748,-7.524608,0.5169464945793152
-1.788831,4.256259,-0.4205230176448822
9.580833,6.975403,-0.6926794052124023
7.510791,4.889323,0.35008978843688965
-9.578817,7.633077,-0.7617100477218628
-0.850106,1.553776,-0.34808140993118286
2.387835,-9.376183,-0.5619127750396729
-7.584841,8.863072,0.9986870884895325
-2.815719,-4.625091,0.9112620949745178
-5.142733,8.348555,-0.6101793050765991
-4.864365,6.888297,-0.4527440369129181
-0.522886,2.516893,0.2746886610984802
-8.599796,3.899266,-0.879797637462616
7.586361,-3.825287,0.08544474095106125
-6.699251,0.440385,-0.2724006772041321
2.724437,-9.127566,-0.1799715757369995
-7.44472,4.739049,0.34003281593322754
-5.484812,-4.544648,-0.6037788987159729
-8.760427,7.899204,0.037144046276807785
9.329816,8.317174,-0.5556260347366333
9.950985,2.14468,-0.9352198839187622
4.459427,5.008105,-0.22761660814285278
2.471144,5.317527,-0.8532431721687317
-8.374371,-3.943738,0.2034924179315567
9.531797,-0.958175,0.1966862976551056
-9.790695,-7.641573,0.3365842401981354
-8.410513,-0.746771,-0.7008302807807922
5.683575,4.249171,0.6837889552116394
8.205331,6.967132,-0.8405293226242065
-4.246259,3.379678,0.02887762151658535
-8.160598,-3.336234,-0.2008482664823532
-7.64676,-2.313062,-0.8632873296737671
-4.389642,-6.635505,-0.2168663889169693
-5.569288,-5.951485,-0.9248034954071045
-4.475369,-6.539503,-0.27036482095718384
8.320281,1.334186,0.6286471486091614
-7.905821,-7.6289,0.789133608341217
-0.692036,-5.456085,-0.6539780497550964
-2.849075,8.730298,-0.07007739692926407
8.411608,-5.31139,0.4239066243171692
-4.76864,9.034155,-0.9485464692115784
-2.842903,9.462717,0.1683676838874817
-6.346447,-9.995727,0.10322368890047073
-3.235411,-2.824866,0.8376690149307251
-3.565542,-8.618748,-0.025786099955439568
-6.580802,0.82506,-0.0349847748875618
2.02568,-3.436595,0.802681565284729
5.450595,0.142012,-0.708511471748352
-4.199489,-2.849857,0.9232897162437439
3.881155,2.771764,-0.9986974596977234
-0.880818,-6.710781,-0.12434417009353638
2.046457,6.573167,-0.839937686920166
-4.439619,-2.518265,0.8634036779403687
-0.624236,7.124786,0.9973470568656921
6.529586,1.010638,0.5380287766456604
-2.268407,-9.08827,0.9009232521057129
-7.972518,7.245085,0.5784679651260376
8.871508,-0.571524,0.6707297563552856
-5.828191,-0.294122,0.3535586893558502
5.437042,-0.672921,-0.8725217580795288
6.197726,9.332583,0.25359904766082764
2.194646,-9.474403,-0.7319300770759583
5.27837,3.353198,0.06249994412064552
-7.052738,-4.364434,-0.83205246925354
-2.840205,5.790196,-0.8399159908294678
2.461786,-4.143563,0.9098195433616638
-5.837693,-9.317687,-0.5819893479347229
-7.186204,3.937127,0.3430928587913513
4.244184,7.276793,0.2737346291542053
5.741874,8.888486,0.753658652305603
4.864996,7.684494,0.8561959862709045
-4.999957,-9.627356,-0.9779353141784668
2.885018,2.002916,-0.3718242943286896
3.777261,-1.068124,-0.29138460755348206
-0.478399,6.580025,0.9989745020866394
-9.672991,9.012459,-0.4977920353412628
-2.397716,5.700851,-0.5505967140197754
-7.281083,3.323953,0.06011323258280754
0.241917,1.247524,0.5964060425758362
-3.599608,1.356826,0.026121117174625397
4.531204,7.424288,0.5738857984542847
5.038939,-5.503288,-0.1450815498828888
-0.649768,-1.165749,-0.852545976638794
2.670932,-5.08024,0.8693282604217529
0.739264,7.882622,-0.10658492147922516
-1.587682,6.564037,0.48093047738075256
-9.781086,1.561625,-0.14030830562114716
-1.601414,-5.323343,0.1536823958158493
-9.864904,2.87755,-0.45807304978370667
2.566824,-4.862655,0.8515804409980774
-8.237165,5.495794,-0.20319002866744995
-1.114253,8.147566,0.9958077669143677
1.206299,-7.424498,-0.9155977964401245
3.156568,-8.740144,0.36580172181129456
3.183936,4.669731,-0.999116837978363
7.577374,-8.837507,-0.9986525177955627
-0.245647,3.24604,0.7086617350578308
-5.778013,-1.490083,0.030859164893627167
9.320214,5.783519,-0.9863210916519165
5.56407,1.056153,-0.37364083528518677
8.653513,5.143989,-0.7618196606636047
6.67537,9.035395,-0.12630967795848846
2.718491,-0.904646,0.652636706829071
-1.647702,-0.725873,-0.9529544711112976
4.299216,-9.414398,0.964229166507721
1.0108,-3.949954,-0.24402040243148804
-4.926277,6.560366,-0.2989049255847931
9.665869,3.609684,-0.9837168455123901
8.652269,7.332731,-0.9999574422836304
7.287423,5.564788,0.3579092025756836
-5.184643,-6.821089,-0.8784828186035156
-3.643721,-0.93805,0.7178568840026855
-3.560651,8.126309,-0.8271215558052063
-3.383118,-4.241078,0.9997856616973877
-6.310773,2.832871,0.7669941782951355
2.356908,9.723124,-0.7388155460357666
0.294741,-0.218395,0.22332443296909332
-4.89513,-0.993841,0.8780181407928467
4.905156,-2.990203,-0.7254943251609802
-4.109604,2.80993,0.0735163539648056
-6.276445,-2.206741,-0.6409129500389099
3.630752,3.844078,-0.9899390339851379
-3.715065,3.879368,-0.6141977906227112
3.211389,1.183459,-0.431814044713974
-2.096469,-9.835935,0.8703148365020752
7.554587,-4.53403,-0.1709805130958557
-7.543701,-6.000256,0.028859922662377357
1.678042,-1.315915,0.9518371820449829
9.461173,-7.921095,0.610447108745575
5.524601,7.375349,0.9998331665992737
-7.424874,9.500052,0.9518823623657227
9.226429,-6.75374,0.7127853631973267
-1.977225,7.016533,0.2534130811691284
-2.67993,-1.599164,0.0473492331802845
2.50011,6.985025,-0.9999381303787231
-4.057076,-2.212799,0.9987976551055908
-5.691127,5.839773,0.6370587944984436
2.875526,-0.975399,0.5451314449310303
-8.662114,1.417437,-0.9369675517082214
-8.714759,-6.561098,0.9815570116043091
-4.700624,6.957721,-0.609698474407196
-2.183354,1.442767,-0.9882709383964539
-4.05351,-9.770634,-0.7710027098655701
9.865686,9.680889,0.3716992437839508
-7.925447,-4.105593,-0.19129374623298645
3.966488,-1.268609,-0.40875044465065
-4.568793,4.598075,-0.03640434518456459
3.147225,-2.856571,0.7855859398841858
2.76727,1.884315,-0.2235678881406784
5.78619,4.570118,0.8178809881210327
2.795379,9.448555,-0.46199050545692444
1.822051,9.560952,-0.9883171916007996
-0.532055,4.101206,0.6985716223716736
-5.879887,-0.848323,0.1328745186328888
6.691132,-9.711618,-0.44236621260643005
1.810164,4.640947,-0.14531414210796356
8.826079,-3.281037,0.9973883032798767
-4.89548,7.277217,-0.533321738243103
8.974084,-5.686602,0.7712464928627014
-5.953965,-1.897425,-0.2713053524494171
0.857851,-4.828831,-0.6281813979148865
-6.161769,-3.325221,-0.8058054447174072
-7.766467,-3.77011,-0.44237765669822693
1.285923,2.317959,0.8991574645042419
-1.289387,4.922291,0.27388179302215576
9.418466,7.154641,-0.7646594047546387
-8.708465,4.404217,-0.8538689017295837
-9.410401,-6.575189,0.8738285303115845
0.621579,-3.226827,-0.3945259153842926
5.622452,5.986521,0.9473433494567871
8.645768,9.831853,-0.7110755443572998
-2.54539,-8.900632,0.7862007021903992
-5.018509,-3.673751,0.09514112025499344
5.977383,7.348014,0.8950083255767822
-4.039447,-1.01788,0.9397353529930115
5.998838,-7.658641,-0.4072345793247223
8.481147,3.115334,-0.04799240827560425
2.24451,1.486032,0.41146793961524963
1.806248,-3.106862,0.729303240776062
-7.413235,6.658993,0.8357917666435242
2.546258,-9.335371,-0.4125783443450928
-3.593788,-8.463413,-0.004590670112520456
3.899816,1.473101,-0.9415243268013
